F,phi_norm,a,c,C**2,a**2,a/t,a/c,ac/t,a/(c**2),a/(t**2),(a**2)/c,(a**2)/t,sin(a/t),cos(a/t),act,c**3,a**3,(c**3 * t)/a,(a**2 * c)/t,a * (c**2),tan(a/t),pn/a,pn/t,pn/c,(a**2+c**2)**.5,c**2+a**2
1.082147583,1.222878362,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,4.076261207,1.630504483,5.095326508,0.3841874542,0.1476
1.084433642,1.181856682,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,3.939522273,1.575808909,4.924402842,0.3841874542,0.1476
1.086673857,1.141094946,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,3.80364982,1.521459928,4.754562275,0.3841874542,0.1476
1.088485244,1.100558367,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,3.66852789,1.467411156,4.585659863,0.3841874542,0.1476
1.089629971,1.060217226,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,3.53405742,1.413622968,4.417571775,0.3841874542,0.1476
1.090397609,1.020046061,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,3.400153537,1.360061415,4.250191921,0.3841874542,0.1476
1.089393382,0.984900178,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,3.283000593,1.313200237,4.103750742,0.3841874542,0.1476
1.08909852,0.954668526,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,3.18222842,1.272891368,3.977785525,0.3841874542,0.1476
1.088546785,0.924367369,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,3.081224563,1.232489825,3.851530704,0.3841874542,0.1476
1.087614796,0.893985328,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,2.979951093,1.191980437,3.724938867,0.3841874542,0.1476
1.086473052,0.863510034,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,2.87836678,1.151346712,3.597958475,0.3841874542,0.1476
1.085118157,0.832927973,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,2.776426577,1.110570631,3.470533221,0.3841874542,0.1476
1.083210126,0.802224282,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,2.67408094,1.069632376,3.342601175,0.3841874542,0.1476
1.080894112,0.771382488,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,2.57127496,1.028509984,3.2140937,0.3841874542,0.1476
1.079639205,0.735248882,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,2.450829607,0.9803318427,3.063537008,0.3841874542,0.1476
1.077688765,0.693604753,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,2.312015843,0.9248063373,2.890019804,0.3841874542,0.1476
1.07499052,0.651580395,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,2.17193465,0.86877386,2.714918313,0.3841874542,0.1476
1.072626923,0.609103828,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,2.030346093,0.8121384373,2.537932617,0.3841874542,0.1476
1.069256462,0.566084928,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,1.88694976,0.754779904,2.3586872,0.3841874542,0.1476
1.065779195,0.522407313,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,1.74135771,0.696543084,2.176697138,0.3841874542,0.1476
1.061779022,0.480819172,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,1.602730573,0.6410922293,2.003413217,0.3841874542,0.1476
1.059370535,0.441625146,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,1.47208382,0.588833528,1.840104775,0.3841874542,0.1476
1.059019927,0.401940479,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,1.339801597,0.5359206387,1.674751996,0.3841874542,0.1476
1.059365105,0.361760948,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,1.205869827,0.4823479307,1.507337283,0.3841874542,0.1476
1.061062975,0.32108077,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,1.070269233,0.4281076933,1.337836542,0.3841874542,0.1476
1.065123301,0.27989396,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,0.9329798667,0.3731919467,1.166224833,0.3841874542,0.1476
1.070011075,0.238197554,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,0.7939918467,0.3175967387,0.9924898083,0.3841874542,0.1476
1.076061123,0.195998614,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,0.6533287133,0.2613314853,0.8166608917,0.3841874542,0.1476
1.085800027,0.153333628,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,0.5111120933,0.2044448373,0.6388901167,0.3841874542,0.1476
1.100861116,0.110334478,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,0.3677815933,0.1471126373,0.4597269917,0.3841874542,0.1476
1.122942626,0.067554042,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,0.22518014,0.090072056,0.281475175,0.3841874542,0.1476
1.147989391,0.029252828,0.3,0.24,0.0576,0.09,0.4,0.24,0.096,5.208333333,0.533333333,0.375,0.12,0.389418342,0.921060994,0.054,0.013824,0.027,0.03456,0.0288,0.01728,0.4227932184,0.09750942667,0.03900377067,0.1218867833,0.3841874542,0.1476
1.242214973,1.971364899,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,6.57121633,2.628486532,6.57121633,0.4242640687,0.18
1.220415165,1.934761004,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,6.449203347,2.579681339,6.449203347,0.4242640687,0.18
1.195513683,1.893916035,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,6.31305345,2.52522138,6.31305345,0.4242640687,0.18
1.175014348,1.85249713,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,6.174990433,2.469996173,6.174990433,0.4242640687,0.18
1.158356205,1.810990933,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,6.036636443,2.414654577,6.036636443,0.4242640687,0.18
1.144356933,1.769504593,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,5.898348643,2.359339457,5.898348643,0.4242640687,0.18
1.132609967,1.728054861,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,5.76018287,2.304073148,5.76018287,0.4242640687,0.18
1.122084496,1.686627924,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,5.62209308,2.248837232,5.62209308,0.4242640687,0.18
1.113220805,1.645196945,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,5.483989817,2.193595927,5.483989817,0.4242640687,0.18
1.10496594,1.603728227,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,5.345760757,2.138304303,5.345760757,0.4242640687,0.18
1.09798663,1.56218381,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,5.207279367,2.082911747,5.207279367,0.4242640687,0.18
1.093000335,1.520522269,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,5.068407563,2.027363025,5.068407563,0.4242640687,0.18
1.08808735,1.478790873,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,4.92930291,1.971721164,4.92930291,0.4242640687,0.18
1.0828176,1.437056752,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,4.790189173,1.916075669,4.790189173,0.4242640687,0.18
1.079146634,1.395334866,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,4.65111622,1.860446488,4.65111622,0.4242640687,0.18
1.076204358,1.353641654,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,4.512138847,1.804855539,4.512138847,0.4242640687,0.18
1.074307471,1.311983629,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,4.373278763,1.749311505,4.373278763,0.4242640687,0.18
1.072585995,1.270360291,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,4.234534303,1.693813721,4.234534303,0.4242640687,0.18
1.070825408,1.228766244,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,4.09588748,1.638354992,4.09588748,0.4242640687,0.18
1.06880192,1.187192416,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,3.957308053,1.582923221,3.957308053,0.4242640687,0.18
1.067514373,1.145626903,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,3.818756343,1.527502537,3.818756343,0.4242640687,0.18
1.065777903,1.104055461,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,3.68018487,1.472073948,3.68018487,0.4242640687,0.18
1.064805551,1.062462028,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,3.541540093,1.416616037,3.541540093,0.4242640687,0.18
1.064917233,1.020828849,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,3.40276283,1.361105132,3.40276283,0.4242640687,0.18
1.065087013,0.979081665,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,3.26360555,1.30544222,3.26360555,0.4242640687,0.18
1.065047107,0.937288612,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,3.124295373,1.249718149,3.124295373,0.4242640687,0.18
1.065879044,0.895571831,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,2.985239437,1.194095775,2.985239437,0.4242640687,0.18
1.066988908,0.85391053,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,2.846368433,1.138547373,2.846368433,0.4242640687,0.18
1.068510162,0.812286391,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,2.707621303,1.083048521,2.707621303,0.4242640687,0.18
1.070202491,0.770683623,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,2.56894541,1.027578164,2.56894541,0.4242640687,0.18
1.072206467,0.729089467,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,2.430298223,0.9721192893,2.430298223,0.4242640687,0.18
1.074542308,0.687494705,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,2.291649017,0.9166596067,2.291649017,0.4242640687,0.18
1.077056054,0.645894572,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,2.152981907,0.8611927627,2.152981907,0.4242640687,0.18
1.080003412,0.604290093,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,2.01430031,0.805720124,2.01430031,0.4242640687,0.18
1.083703547,0.562690409,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,1.875634697,0.7502538787,1.875634697,0.4242640687,0.18
1.08850229,0.521116008,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,1.73705336,0.694821344,1.73705336,0.4242640687,0.18
1.093121011,0.479392209,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,1.59797403,0.639189612,1.59797403,0.4242640687,0.18
1.09834438,0.437571292,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,1.458570973,0.5834283893,1.458570973,0.4242640687,0.18
1.105003287,0.395902726,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,1.319675753,0.5278703013,1.319675753,0.4242640687,0.18
1.113396555,0.354343127,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,1.181143757,0.4724575027,1.181143757,0.4242640687,0.18
1.122394789,0.312852878,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,1.042842927,0.4171371707,1.042842927,0.4242640687,0.18
1.133260969,0.271396878,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,0.90465626,0.361862504,0.90465626,0.4242640687,0.18
1.145057362,0.229947112,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,0.7664903733,0.3065961493,0.7664903733,0.4242640687,0.18
1.158756458,0.188488765,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,0.6282958833,0.2513183533,0.6282958833,0.4242640687,0.18
1.175365727,0.147037698,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,0.49012566,0.196050264,0.49012566,0.4242640687,0.18
1.195665307,0.105700125,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,0.35233375,0.1409335,0.35233375,0.4242640687,0.18
1.220273068,0.064961174,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,0.2165372467,0.08661489867,0.2165372467,0.4242640687,0.18
1.241632334,0.028485176,0.3,0.3,0.09,0.09,0.4,0.3,0.12,3.333333333,0.533333333,0.3,0.12,0.389418342,0.921060994,0.0675,0.027,0.027,0.0675,0.036,0.027,0.4227932184,0.09495058667,0.03798023467,0.09495058667,0.4242640687,0.18
1.106413084,1.971952652,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,6.573175507,2.629270203,5.477646256,0.4686149806,0.2196
1.089859914,1.936522947,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,6.45507649,2.582030596,5.379230408,0.4686149806,0.2196
1.068130503,1.896955265,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,6.323184217,2.529273687,5.269320181,0.4686149806,0.2196
1.048689258,1.856563377,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,6.18854459,2.475417836,5.157120492,0.4686149806,0.2196
1.030633296,1.815793802,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,6.052646007,2.421058403,5.043871672,0.4686149806,0.2196
1.014945672,1.774740732,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,5.91580244,2.366320976,4.929835367,0.4686149806,0.2196
1.000703087,1.733411875,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,5.778039583,2.311215833,4.815032986,0.4686149806,0.2196
0.98764027,1.691784026,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,5.639280087,2.255712035,4.699400072,0.4686149806,0.2196
0.975400052,1.649819295,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,5.49939765,2.19975906,4.582831375,0.4686149806,0.2196
0.963857058,1.607470571,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,5.358235237,2.143294095,4.465196031,0.4686149806,0.2196
0.95316791,1.564683811,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,5.215612703,2.086245081,4.346343919,0.4686149806,0.2196
0.943408979,1.521398255,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,5.071327517,2.028531007,4.226106264,0.4686149806,0.2196
0.933184341,1.480167931,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,4.933893103,1.973557241,4.111577586,0.4686149806,0.2196
0.924125751,1.440694617,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,4.80231539,1.920926156,4.001929492,0.4686149806,0.2196
0.91669465,1.400518355,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,4.668394517,1.867357807,3.890328764,0.4686149806,0.2196
0.909967478,1.35978986,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,4.532632867,1.813053147,3.777194056,0.4686149806,0.2196
0.90370773,1.318615919,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,4.395386397,1.758154559,3.662821997,0.4686149806,0.2196
0.89781856,1.277070816,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,4.25690272,1.702761088,3.547418933,0.4686149806,0.2196
0.891963579,1.235204719,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,4.117349063,1.646939625,3.431124219,0.4686149806,0.2196
0.886343913,1.193049216,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,3.97683072,1.590732288,3.3140256,0.4686149806,0.2196
0.881531529,1.150621235,0.3,0.36,0.1296,0.09,0.4,0.36,0.144,2.314814815,0.533333333,0.25,0.12,0.389418342,0.921060994,0.081,0.046656,0.027,0.11664,0.0432,0.03888,0.4227932184,3.835404117,1.534161647,3.196170097,0.4686149806,0.2196
